date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:20:25	5448/5448	---MCZ	200	added ('OK')	application/javascript	etag:W/%226249886c-1548%22	https://templates.hibootstrap.com/jaunt/default/assets/js/meanmenu.min.js	C:/My%20Web%20Sites/trepeeee/templates.hibootstrap.com/jaunt/default/assets/js/meanmenu.min.js	(from https://templates.hibootstrap.com/jaunt/default/index-2.html)
20:20:25	6066/6066	---MCZ	200	added ('OK')	application/javascript	etag:W/%226249886b-17b2%22	https://templates.hibootstrap.com/jaunt/default/assets/js/form-validator.min.js	C:/My%20Web%20Sites/trepeeee/templates.hibootstrap.com/jaunt/default/assets/js/form-validator.min.js	(from https://templates.hibootstrap.com/jaunt/default/index-2.html)
20:20:26	1241/1241	---MCZ	200	added ('OK')	application/javascript	etag:W/%226249886b-855%22	https://templates.hibootstrap.com/jaunt/default/assets/js/contact-form-script.js	C:/My%20Web%20Sites/trepeeee/templates.hibootstrap.com/jaunt/default/assets/js/contact-form-script.js	(from https://templates.hibootstrap.com/jaunt/default/index-2.html)
20:20:26	2381/2381	---MCZ	200	added ('OK')	application/javascript	etag:W/%226249886b-94d%22	https://templates.hibootstrap.com/jaunt/default/assets/js/jquery.ajaxchimp.min.js	C:/My%20Web%20Sites/trepeeee/templates.hibootstrap.com/jaunt/default/assets/js/jquery.ajaxchimp.min.js	(from https://templates.hibootstrap.com/jaunt/default/index-2.html)
20:20:26	5468/5468	---MCZ	200	added ('OK')	application/javascript	etag:W/%226249886c-2217%22	https://templates.hibootstrap.com/jaunt/default/assets/js/script.js	C:/My%20Web%20Sites/trepeeee/templates.hibootstrap.com/jaunt/default/assets/js/script.js	(from https://templates.hibootstrap.com/jaunt/default/index-2.html)
20:20:28	181852/181852	---M--	200	added ('OK')	application/octet-stream	etag:%2262498858-2c65c%22	https://templates.hibootstrap.com/jaunt/default/assets/fonts/fa-brands-400.ttf	C:/My%20Web%20Sites/trepeeee/templates.hibootstrap.com/jaunt/default/assets/fonts/fa-brands-400.ttf	(from https://templates.hibootstrap.com/jaunt/default/assets/css/fontawesome.min.css)
20:20:28	105536/105536	---M--	200	added ('OK')	application/octet-stream	etag:%2262498858-19c40%22	https://templates.hibootstrap.com/jaunt/default/assets/fonts/fa-brands-400.woff2	C:/My%20Web%20Sites/trepeeee/templates.hibootstrap.com/jaunt/default/assets/fonts/fa-brands-400.woff2	(from https://templates.hibootstrap.com/jaunt/default/assets/css/fontawesome.min.css)
20:20:28	23940/23940	---M--	200	added ('OK')	application/octet-stream	etag:%2262498859-5d84%22	https://templates.hibootstrap.com/jaunt/default/assets/fonts/fa-regular-400.woff2	C:/My%20Web%20Sites/trepeeee/templates.hibootstrap.com/jaunt/default/assets/fonts/fa-regular-400.woff2	(from https://templates.hibootstrap.com/jaunt/default/assets/css/fontawesome.min.css)
20:20:29	60520/60520	---M--	200	added ('OK')	application/octet-stream	etag:%2262498859-ec68%22	https://templates.hibootstrap.com/jaunt/default/assets/fonts/fa-regular-400.ttf	C:/My%20Web%20Sites/trepeeee/templates.hibootstrap.com/jaunt/default/assets/fonts/fa-regular-400.ttf	(from https://templates.hibootstrap.com/jaunt/default/assets/css/fontawesome.min.css)
20:20:30	4960/4960	---M--	200	added ('OK')	application/octet-stream	etag:%226249885b-1360%22	https://templates.hibootstrap.com/jaunt/default/assets/fonts/fa-v4compatibility.woff2	C:/My%20Web%20Sites/trepeeee/templates.hibootstrap.com/jaunt/default/assets/fonts/fa-v4compatibility.woff2	(from https://templates.hibootstrap.com/jaunt/default/assets/css/fontawesome.min.css)
20:20:31	10556/10556	---M--	200	added ('OK')	application/octet-stream	etag:%226249885b-293c%22	https://templates.hibootstrap.com/jaunt/default/assets/fonts/fa-v4compatibility.ttf	C:/My%20Web%20Sites/trepeeee/templates.hibootstrap.com/jaunt/default/assets/fonts/fa-v4compatibility.ttf	(from https://templates.hibootstrap.com/jaunt/default/assets/css/fontawesome.min.css)
20:20:31	154228/154228	---M--	200	added ('OK')	application/octet-stream	etag:%226249885b-25a74%22	https://templates.hibootstrap.com/jaunt/default/assets/fonts/fa-solid-900.woff2	C:/My%20Web%20Sites/trepeeee/templates.hibootstrap.com/jaunt/default/assets/fonts/fa-solid-900.woff2	(from https://templates.hibootstrap.com/jaunt/default/assets/css/fontawesome.min.css)
20:20:32	388460/388460	---M--	200	added ('OK')	application/octet-stream	etag:%226249885a-5ed6c%22	https://templates.hibootstrap.com/jaunt/default/assets/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/trepeeee/templates.hibootstrap.com/jaunt/default/assets/fonts/fa-solid-900.ttf	(from https://templates.hibootstrap.com/jaunt/default/assets/css/fontawesome.min.css)
20:20:36	313836/313836	---M--	200	added ('OK')	application/octet-stream	etag:%2262498857-4c9ec%22	https://templates.hibootstrap.com/jaunt/default/assets/fonts/boxicons.ttf	C:/My%20Web%20Sites/trepeeee/templates.hibootstrap.com/jaunt/default/assets/fonts/boxicons.ttf	(from https://templates.hibootstrap.com/jaunt/default/assets/css/boxicons.min.css)
20:20:36	313912/313912	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2262498857-4ca38%22	https://templates.hibootstrap.com/jaunt/default/assets/fonts/boxicons.woff	C:/My%20Web%20Sites/trepeeee/templates.hibootstrap.com/jaunt/default/assets/fonts/boxicons.woff	(from https://templates.hibootstrap.com/jaunt/default/assets/css/boxicons.min.css)
20:20:37	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2023%20Feb%202023%2013:20:31%20GMT	https://templates.hibootstrap.com/jaunt/default/assets/css/owl.video.play.png	C:/My%20Web%20Sites/trepeeee/templates.hibootstrap.com/jaunt/default/assets/css/owl.video.play.png	(from https://templates.hibootstrap.com/jaunt/default/assets/css/owl.carousel.min.css)
20:20:37	115388/115388	---M--	200	added ('OK')	application/octet-stream	etag:%2262498857-1c2bc%22	https://templates.hibootstrap.com/jaunt/default/assets/fonts/boxicons.woff2	C:/My%20Web%20Sites/trepeeee/templates.hibootstrap.com/jaunt/default/assets/fonts/boxicons.woff2	(from https://templates.hibootstrap.com/jaunt/default/assets/css/boxicons.min.css)
20:20:39	1218014/1218014	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262498857-1295de%22	https://templates.hibootstrap.com/jaunt/default/assets/fonts/boxicons.svg?	C:/My%20Web%20Sites/trepeeee/templates.hibootstrap.com/jaunt/default/assets/fonts/boxiconsd41d.svg	(from https://templates.hibootstrap.com/jaunt/default/assets/css/boxicons.min.css)
20:20:40	131529/131529	---M--	200	added ('OK')	image/jpeg	etag:%2262498895-201d1%22	https://templates.hibootstrap.com/jaunt/default/assets/img/banner/main-slider3.jpg	C:/My%20Web%20Sites/trepeeee/templates.hibootstrap.com/jaunt/default/assets/img/banner/main-slider3.jpg	(from https://templates.hibootstrap.com/jaunt/default/assets/css/style.css)
20:20:42	128762/128762	---M--	200	added ('OK')	image/jpeg	etag:%226249886a-1f702%22	https://templates.hibootstrap.com/jaunt/default/assets/img/video-bg.jpg	C:/My%20Web%20Sites/trepeeee/templates.hibootstrap.com/jaunt/default/assets/img/video-bg.jpg	(from https://templates.hibootstrap.com/jaunt/default/assets/css/style.css)
20:20:45	396413/396413	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2262498857-60c7d%22	https://templates.hibootstrap.com/jaunt/default/assets/fonts/boxicons.eot	C:/My%20Web%20Sites/trepeeee/templates.hibootstrap.com/jaunt/default/assets/fonts/boxicons.eot	(from https://templates.hibootstrap.com/jaunt/default/assets/css/boxicons.min.css)
20:20:45	273548/273548	---M--	200	added ('OK')	image/jpeg	etag:%2262498894-42c94%22	https://templates.hibootstrap.com/jaunt/default/assets/img/banner/main-slider2.jpg	C:/My%20Web%20Sites/trepeeee/templates.hibootstrap.com/jaunt/default/assets/img/banner/main-slider2.jpg	(from https://templates.hibootstrap.com/jaunt/default/assets/css/style.css)
20:20:45	302202/302202	---M--	200	added ('OK')	image/jpeg	etag:%2262498894-49c82%22	https://templates.hibootstrap.com/jaunt/default/assets/img/banner/main-slider1.jpg	C:/My%20Web%20Sites/trepeeee/templates.hibootstrap.com/jaunt/default/assets/img/banner/main-slider1.jpg	(from https://templates.hibootstrap.com/jaunt/default/assets/css/style.css)
20:20:45	369719/369719	---M--	200	added ('OK')	image/jpeg	etag:%2262498869-5a43f%22	https://templates.hibootstrap.com/jaunt/default/assets/img/video-bg2.jpg	C:/My%20Web%20Sites/trepeeee/templates.hibootstrap.com/jaunt/default/assets/img/video-bg2.jpg	(from https://templates.hibootstrap.com/jaunt/default/assets/css/style.css)
20:20:45	1008/1008	---M--	200	added ('OK')	image/png	etag:%2262498862-422%22	https://templates.hibootstrap.com/jaunt/default/assets/img/night.png	C:/My%20Web%20Sites/trepeeee/templates.hibootstrap.com/jaunt/default/assets/img/night.png	(from https://templates.hibootstrap.com/jaunt/default/assets/css/theme-dark.css)
20:20:46	969/969	---M--	200	added ('OK')	image/png	etag:%2262498864-3c9%22	https://templates.hibootstrap.com/jaunt/default/assets/img/sunny.png	C:/My%20Web%20Sites/trepeeee/templates.hibootstrap.com/jaunt/default/assets/img/sunny.png	(from https://templates.hibootstrap.com/jaunt/default/assets/css/theme-dark.css)
20:20:47	113263/113263	---M--	200	added ('OK')	image/jpeg	etag:%2262498895-1ba77%22	https://templates.hibootstrap.com/jaunt/default/assets/img/banner/slider1.jpg	C:/My%20Web%20Sites/trepeeee/templates.hibootstrap.com/jaunt/default/assets/img/banner/slider1.jpg	(from https://templates.hibootstrap.com/jaunt/default/index.html)
20:20:50	162434/162434	---M--	200	added ('OK')	image/jpeg	etag:%226249885c-27a8a%22	https://templates.hibootstrap.com/jaunt/default/assets/img/about1.jpg	C:/My%20Web%20Sites/trepeeee/templates.hibootstrap.com/jaunt/default/assets/img/about1.jpg	(from https://templates.hibootstrap.com/jaunt/default/index.html)
20:20:50	187488/187488	---M--	200	added ('OK')	image/jpeg	etag:%2262498896-2dc68%22	https://templates.hibootstrap.com/jaunt/default/assets/img/banner/slider4.jpg	C:/My%20Web%20Sites/trepeeee/templates.hibootstrap.com/jaunt/default/assets/img/banner/slider4.jpg	(from https://templates.hibootstrap.com/jaunt/default/index.html)
20:20:51	48553/48553	---M--	200	added ('OK')	image/jpeg	etag:%226249885f-bdb1%22	https://templates.hibootstrap.com/jaunt/default/assets/img/destination3.jpg	C:/My%20Web%20Sites/trepeeee/templates.hibootstrap.com/jaunt/default/assets/img/destination3.jpg	(from https://templates.hibootstrap.com/jaunt/default/index.html)
20:20:51	63563/63563	---M--	200	added ('OK')	image/jpeg	etag:%226249885f-f853%22	https://templates.hibootstrap.com/jaunt/default/assets/img/destination5.jpg	C:/My%20Web%20Sites/trepeeee/templates.hibootstrap.com/jaunt/default/assets/img/destination5.jpg	(from https://templates.hibootstrap.com/jaunt/default/index.html)
20:20:52	251226/251226	---M--	200	added ('OK')	image/jpeg	etag:%2262498896-3d562%22	https://templates.hibootstrap.com/jaunt/default/assets/img/banner/slider3.jpg	C:/My%20Web%20Sites/trepeeee/templates.hibootstrap.com/jaunt/default/assets/img/banner/slider3.jpg	(from https://templates.hibootstrap.com/jaunt/default/index.html)
20:20:52	80887/80887	---M--	200	added ('OK')	image/jpeg	etag:%226249885f-13bff%22	https://templates.hibootstrap.com/jaunt/default/assets/img/destination6.jpg	C:/My%20Web%20Sites/trepeeee/templates.hibootstrap.com/jaunt/default/assets/img/destination6.jpg	(from https://templates.hibootstrap.com/jaunt/default/index.html)
20:20:53	223657/223657	---M--	200	added ('OK')	image/jpeg	etag:%2262498895-369b1%22	https://templates.hibootstrap.com/jaunt/default/assets/img/banner/slider2.jpg	C:/My%20Web%20Sites/trepeeee/templates.hibootstrap.com/jaunt/default/assets/img/banner/slider2.jpg	(from https://templates.hibootstrap.com/jaunt/default/index.html)
20:20:53	109132/109132	---M--	200	added ('OK')	image/jpeg	etag:%2262498862-1aa54%22	https://templates.hibootstrap.com/jaunt/default/assets/img/offer1.jpg	C:/My%20Web%20Sites/trepeeee/templates.hibootstrap.com/jaunt/default/assets/img/offer1.jpg	(from https://templates.hibootstrap.com/jaunt/default/index.html)
20:20:53	53051/53051	---M--	200	added ('OK')	image/jpeg	etag:%2262498862-cf43%22	https://templates.hibootstrap.com/jaunt/default/assets/img/offer2.jpg	C:/My%20Web%20Sites/trepeeee/templates.hibootstrap.com/jaunt/default/assets/img/offer2.jpg	(from https://templates.hibootstrap.com/jaunt/default/index.html)
